gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_No phone service,MultipleLines_Yes
0,-0.43991649313097614,1,0,-0.7888002190384014,0,1,-0.532163649972125,633.4,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,-0.43991649313097614,0,0,-1.1552834925186746,1,1,0.6942425361504742,321.65,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,-0.43991649313097614,1,1,0.880734693482843,1,0,0.8820255971692458,4965.0,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True
1,-0.43991649313097614,1,0,1.6137012404433893,1,0,0.7042133181514708,6151.9,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,-0.43991649313097614,0,0,-0.8295205827584317,1,1,1.393859073220412,1253.9,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
1,-0.43991649313097614,0,0,-1.2774445836787656,0,1,-1.3165318340505352,25.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2.273158691738958,0,0,-1.2774445836787656,1,0,-0.6501512369839195,45.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,1,0,0.880734693482843,1,0,1.5151702542325387,5893.15,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True
1,-0.43991649313097614,1,1,1.4915401492832983,1,1,0.47987072312904416,5420.65,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True
0,-0.43991649313097614,0,0,0.6364125111626608,1,0,-0.3078210549496983,2627.35,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.43991649313097614,1,1,0.6364125111626608,1,1,1.2791950802089493,5037.55,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True
0,-0.43991649313097614,1,0,-0.9924020376385531,1,1,0.8471278601657574,743.75,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1,-0.43991649313097614,1,1,1.5729808767233588,1,1,0.8803638001690798,6589.6,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
1,-0.43991649313097614,0,0,-1.2367242199587352,1,1,-0.5637377929752814,92.45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.43991649313097614,1,0,1.4100994218432374,1,1,1.2010906212011416,6733.15,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False
1,-0.43991649313097614,1,1,0.06632741908223598,1,1,1.0947356131905097,3410.0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,-0.43991649313097614,0,0,-1.1960038562387048,1,1,0.16911468409797886,199.85,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,1,1,-0.9516816739185228,1,1,0.0278619390838584,593.3,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
1,-0.43991649313097614,1,1,1.5729808767233588,1,1,1.325725396213601,7288.4,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False
1,-0.43991649313097614,0,0,1.002895784642934,1,1,0.8537750481664219,5229.8,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True
1,-0.43991649313097614,0,0,1.6137012404433893,0,1,-0.035286346922454,4464.8,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,2.273158691738958,1,1,0.6364125111626608,1,1,1.3207400052131024,5068.05,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
1,-0.43991649313097614,0,0,-0.5851984004382496,1,0,-1.4843733310673135,401.85,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,-0.43991649313097614,1,1,0.43281069256250915,1,1,1.3140928172124378,4451.85,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True
0,-0.43991649313097614,1,1,1.6137012404433893,1,1,0.9468356801757247,6688.95,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,-0.43991649313097614,1,1,0.10704778280226633,1,1,0.28876406810994004,2661.1,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True
1,-0.43991649313097614,0,0,-1.1552834925186746,1,0,-1.46443176706532,73.05,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0,-0.43991649313097614,1,1,0.6771328748826912,1,0,-1.3132082400502028,1211.65,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
0,-0.43991649313097614,1,1,1.5729808767233588,1,0,1.1877962451998125,7030.65,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
1,-0.43991649313097614,1,1,-0.8702409464784621,1,0,0.85876043916692,1020.2,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1,-0.43991649313097614,1,1,1.247217966963116,1,1,0.8188773111629334,5597.65,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True
0,2.273158691738958,0,0,1.3286586944031769,1,1,1.0199547481830342,6223.3,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,-0.43991649313097614,0,1,0.6771328748826912,1,0,-1.4727407520661506,1024.65,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,-0.43991649313097614,0,0,-0.13727439951791576,1,1,1.1246479591934997,2933.2,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
0,2.273158691738958,1,0,-0.7073594915983407,1,1,0.6078290921418354,1258.3,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
0,-0.43991649313097614,1,1,-1.1552834925186746,1,1,-1.4893587220678117,82.9,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0,-0.43991649313097614,1,0,1.6137012404433893,1,0,1.475287126228552,7789.6,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True
0,2.273158691738958,1,0,-0.2594354906780068,1,1,0.6959043331506402,2067.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,2.273158691738958,1,0,0.10704778280226633,1,0,1.2393119522049623,3452.55,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
0,-0.43991649313097614,0,0,1.002895784642934,1,0,0.9950277931805424,5468.95,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True
1,-0.43991649313097614,1,1,-0.1779947632379461,1,0,-0.012021188920128179,1802.15,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,-0.43991649313097614,1,0,-0.30015585439803716,1,1,-1.261692533045053,733.55,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True
0,-0.43991649313097614,1,0,0.5956921474426305,1,1,0.042818112085353605,3021.45,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
0,-0.43991649313097614,1,1,1.002895784642934,1,0,0.014567563082529699,3687.85,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,2.273158691738958,1,0,-0.6666391278783103,1,1,0.6743009721484804,1391.15,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,-0.43991649313097614,0,0,-1.1145631287986442,1,1,-0.29785027294870164,274.35,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,1,0,-0.62591876415828,1,1,0.1873944510998066,1214.05,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,2.273158691738958,0,0,0.9621754209229036,1,1,1.329048990213933,5510.65,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True
1,-0.43991649313097614,1,1,1.6137012404433893,1,0,-1.4893587220678117,1322.85,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,2.273158691738958,0,0,-0.46303730927815856,1,1,0.9800716201790471,1973.75,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
0,-0.43991649313097614,1,1,0.6364125111626608,0,0,-0.6567984249845842,2196.3,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False
0,-0.43991649313097614,1,0,1.4508197855632678,1,0,1.6663937812476561,7843.55,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-0.43991649313097614,0,0,-0.0965540357978854,1,0,1.3838882912194153,3211.9,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.43991649313097614,1,0,-1.1960038562387048,1,1,-0.6202388909809294,130.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,2.273158691738958,0,0,-0.748079855318371,0,0,-0.8329489070021932,692.35,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False
0,-0.43991649313097614,0,1,-1.1552834925186746,1,1,-1.4860351280674797,85.5,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
0,-0.43991649313097614,1,1,1.5729808767233588,1,1,1.0299255301840309,6849.4,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True
1,-0.43991649313097614,1,1,-0.9924020376385531,1,0,-1.341458789053027,203.95,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True
1,-0.43991649313097614,1,1,1.1657772395230555,0,0,-1.03568814102246,2117.2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,1,1,1.6137012404433893,1,0,0.8537750481664219,6565.85,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
0,-0.43991649313097614,0,0,-1.1145631287986442,1,1,0.6394032351449919,424.75,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,-0.43991649313097614,0,0,0.6771328748826912,1,0,0.0876866310898392,3306.85,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1,-0.43991649313097614,0,0,-0.9924020376385531,1,1,-1.4976677070686424,168.9,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
1,-0.43991649313097614,0,0,-1.1960038562387048,1,1,0.5180920541328647,253.8,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,-0.43991649313097614,1,1,-0.9516816739185228,1,0,-1.5009913010689746,197.4,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
1,-0.43991649313097614,1,1,1.4100994218432374,1,1,-0.3510277769540174,3838.2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,-0.43991649313097614,0,0,0.5549717837226001,1,1,-0.6501512369839195,2065.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,-0.43991649313097614,1,0,1.4100994218432374,1,0,0.3436033691154218,5064.45,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True
0,-0.43991649313097614,1,0,0.9214550572028734,1,0,-1.4976677070686424,1140.05,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
